Photo,Temp,Class
988,78.9,On
983,78.94,On
983,78.97,On
1059,78.79,On
977,79.01,On
977,79.05,On
973,79.01,On
1057,78.79,On
981,78.97,On
980,78.97,On
981,78.94,On
1064,78.79,On
991,79.01,On
993,79.01,On
997,78.97,On
1004,79.01,On
1088,78.83,On
1019,79.01,On
1021,79.05,On
1032,78.97,On
1039,79.05,On
1045,79.08,On
1053,78.94,On
1063,79.05,On
1071,79.05,On
1077,79.08,On
1086,79.08,On
1096,79.01,On
1105,79.01,On
1111,79.05,On
1123,79.08,On
1128,79.05,On
1175,78.79,On
1146,79.08,On
1153,79.05,On
1159,79.08,On
1171,78.97,On
1176,79.08,On
1181,79.08,On
1191,79.08,On
1199,79.05,On
1201,79.08,On
1206,79.08,On
1227,78.9,On
1217,79.05,On
1223,79.16,On
1227,79.08,On
1230,79.05,On
1277,78.94,On
1241,79.16,On
1244,79.23,On
1245,79.08,On
1252,79.08,On
1255,79.08,On
1259,79.16,On
1258,79.16,On
1261,79.12,On
1264,79.08,On
1263,79.12,On
1265,79.16,On
1267,79.12,On
1265,79.12,On
1324,79.05,On
1261,79.16,On
1249,79.3,On
1254,79.08,On
1250,79.08,On
1247,79.12,On
1279,78.97,On
1236,79.08,On
1233,79.05,On
1260,78.9,On
1223,79.12,On
1212,79.12,On
1206,79.08,On
1199,78.9,On
1193,79.12,On
1237,78.94,On
1177,79.05,On
1169,79.08,On
1163,79.08,On
1151,79.08,On
1143,79.05,On
1133,79.05,On
1127,79.01,On
1119,79.12,On
1147,78.9,On
1101,79.01,On
1095,79.05,On
1085,79.01,On
1077,79.01,On
1070,79.01,On
1122,78.79,On
1125,78.86,On
1043,79.01,On
1033,78.97,On
1091,78.79,On
1024,79.05,On
1013,79.01,On
1005,78.94,On
1001,78.97,On
994,79.05,On
1069,78.86,On
985,78.94,On
980,79.01,On
973,78.97,On
967,78.97,On
1063,78.86,On
963,78.97,On
957,79.01,On
957,79.01,On
1039,78.79,On
955,78.94,On
955,78.97,On
954,79.01,On
963,79.01,On
963,78.97,On
965,79.01,On
969,78.94,On
973,79.01,On
1060,78.86,On
982,78.97,On
1004,78.86,On
993,78.9,On
1003,79.01,On
1008,79.01,On
1013,79.01,On
1025,79.05,On
1032,79.01,On
1086,78.79,On
1047,78.97,On
1060,79.05,On
1108,78.79,On
1075,79.05,On
1080,79.08,On
1089,79.01,On
1098,79.08,On
1107,79.01,On
1116,79.08,On
1125,79.16,On
1133,79.01,On
1142,78.94,On
1149,79.01,On
1157,79.08,On
1166,79.12,On
1173,79.05,On
1180,79.08,On
1225,79.01,On
1197,79.08,On
1204,79.05,On
1211,79.08,On
1230,78.97,On
1223,79.16,On
1229,79.08,On
1285,78.97,On
1243,79.08,On
1245,79.12,On
1252,79.08,On
1269,79.01,On
1259,79.16,On
1265,79.19,On
1265,79.23,On
1264,79.08,On
1313,79.01,On
1271,79.12,On
1271,79.16,On
1269,79.05,On
1280,78.94,On
1268,79.05,On
1264,79.12,On
1309,78.97,On
1261,79.16,On
1255,79.16,On
1277,78.9,On
1243,79.05,On
1239,79.08,On
1233,79.16,On
1229,79.16,On
1265,78.94,On
1215,79.01,On
1264,78.97,On
1201,79.16,On
1193,78.97,On
1232,78.9,On
1183,79.05,On
1172,79.16,On
1163,79.08,On
1157,79.08,On
1148,79.01,On
1142,79.05,On
1132,79.08,On
1121,79.08,On
1117,79.01,On
1109,79.01,On
1098,79.08,On
1091,79.08,On
1127,78.83,On
1072,79.01,On
1065,79.05,On
1119,78.86,On
1049,79.05,On
1043,79.01,On
1032,78.94,On
1025,79.01,On
1021,79.01,On
1009,79.01,On
1007,79.01,On
999,79.01,On
993,78.97,On
985,79.01,On
977,79.01,On
974,79.05,On
1019,78.86,On
966,79.01,On
961,79.01,On
960,79.01,On
955,78.97,On
955,78.97,On
949,79.01,On
951,79.01,On
951,78.97,On
951,79.01,On
953,78.97,On
953,78.94,On
976,78.83,On
961,79.01,On
967,79.01,On
972,78.97,On
973,79.01,On
977,78.94,On
987,79.01,On
992,78.97,On
1092,78.9,On
1006,78.97,On
1013,79.01,On
1096,78.79,On
1031,79.01,On
1057,78.86,On
1047,79.01,On
1099,78.79,On
1087,78.9,On
1116,78.79,On
1084,79.01,On
1089,78.97,On
1105,79.05,On
1110,79.01,On
1116,79.08,On
1127,79.05,On
1137,79.05,On
1142,79.08,On
1151,79.05,On
1160,79.01,On
1167,79.05,On
1233,78.94,On
1184,79.08,On
1191,79.08,On
1198,79.01,On
1207,79.08,On
1209,79.16,On
1220,79.12,On
1227,79.05,On
1261,78.9,On
1236,79.12,On
1241,79.16,On
1246,79.08,On
1253,79.16,On
1255,79.08,On
1260,79.23,On
1259,79.08,On
1265,79.08,On
1264,79.08,On
1267,79.16,On
1268,79.16,On
1264,79.08,On
1265,79.12,On
1263,79.08,On
1261,79.12,On
1256,79.08,On
1252,79.12,On
1249,79.19,On
1244,79.16,On
1280,78.94,On
1230,79.05,On
1225,79.12,On
1273,78.94,On
1213,79.08,On
1204,79.08,On
1225,78.86,On
1188,79.08,On
1180,79.08,On
1172,79.08,On
1163,79.05,On
1157,79.05,On
1144,79.19,On
1136,79.08,On
1127,79.01,On
1119,79.05,On
1107,79.08,On
1095,79.01,On
1089,78.97,On
1081,79.05,On
1071,79.05,On
1059,79.01,On
1052,79.01,On
1064,78.9,On
1035,79.08,On
1028,79.08,On
1023,79.01,On
1014,78.97,On
1005,79.01,On
998,79.08,On
992,78.97,On
988,78.97,On
983,79.01,On
979,79.05,On
972,79.01,On
973,78.97,On
972,79.01,On
969,79.01,On
972,78.94,On
973,78.94,On
976,79.01,On
977,79.08,On
983,79.01,On
986,78.94,On
991,78.94,On
997,79.01,On
1083,78.83,On
1011,78.97,On
1015,78.97,On
1025,79.05,On
1107,78.86,On
1040,79.01,On
1045,78.9,On
1055,79.01,On
1061,79.01,On
1091,78.9,On
1083,79.01,On
1092,79.08,On
1100,79.05,On
1157,78.9,On
1116,79.01,On
1121,78.94,On
1132,79.16,On
1177,78.9,On
1150,79.05,On
1157,79.08,On
1168,79.08,On
1175,79.08,On
1183,79.08,On
1204,78.97,On
1199,79.16,On
1202,79.08,On
1209,79.08,On
1252,79.01,On
1218,79.08,On
1229,79.12,On
1233,79.16,On
1237,79.08,On
1280,78.9,On
1252,79.19,On
1285,78.97,On
1257,79.05,On
1261,79.08,On
1265,79.16,On
1265,79.16,On
1268,79.08,On
1328,79.08,On
1277,78.9,On
1297,78.94,On
1297,79.01,On
1263,79.12,On
1263,79.08,On
1297,78.97,On
1265,79.01,On
1251,79.12,On
1251,79.12,On
1292,79.01,On
1269,78.94,On
1231,79.01,On
1235,78.94,On
1218,79.08,On
1213,79.16,On
1268,79.01,On
1198,79.05,On
1223,78.9,On
1183,79.08,On
1175,79.01,On
1169,79.05,On
1160,79.08,On
1149,79.08,On
1142,79.05,On
1132,79.01,On
1122,79.01,On
1114,79.12,On
1141,78.86,On
1097,78.97,On
1087,79.01,On
1077,79.01,On
1077,79.01,On
1061,79.01,On
1051,79.01,On
1121,78.9,On
1077,78.86,On
1028,79.05,On
1016,78.94,On
1009,79.01,On
1003,79.01,On
997,79.08,On
989,79.01,On
983,79.05,On
1059,78.86,On
972,78.97,On
965,78.9,On
960,79.01,On
957,78.97,On
1039,78.86,On
949,78.94,On
949,79.01,On
947,79.01,On
948,78.97,On
949,78.97,On
949,78.9,On
950,78.97,On
956,79.16,On
957,78.97,On
1011,78.79,On
968,78.97,On
975,79.08,On
980,78.94,On
991,79.01,On
999,79.08,On
1004,79.05,On
1013,79.05,On
1097,78.9,On
1030,79.01,On
1040,79.01,On
1049,79.08,On
1057,79.01,On
1067,79.05,On
1076,79.16,On
1084,79.01,On
1089,79.05,On
1101,79.01,On
1166,78.86,On
1117,79.12,On
1124,79.01,On
1136,79.01,On
1207,78.9,On
1143,79.3,On
1148,79.3,On
1171,78.97,On
1181,79.12,On
1188,79.16,On
1193,79.08,On
1203,79.05,On
1209,79.19,On
1213,79.12,On
1221,79.08,On
1227,79.08,On
1273,78.9,On
1236,79.08,On
1239,79.12,On
1245,79.12,On
1277,78.79,On
1255,79.08,On
1255,79.08,On
1259,79.08,On
1261,79.08,On
1264,79.08,On
1326,79.05,On
1269,79.05,On
1273,79.16,On
1273,79.16,On
1272,79.08,On
1275,79.12,On
1304,78.86,On
1285,78.97,On
1271,79.12,On
1269,79.16,On
1266,79.08,On
1297,78.9,On
1305,79.01,On
1285,79.01,On
1252,79.12,On
1247,79.05,On
1239,79.12,On
1233,79.12,On
1229,79.16,On
1221,79.08,On
1214,79.08,On
1207,79.08,On
1241,78.9,On
1191,79.01,On
1181,79.08,On
1177,79.08,On
1165,79.05,On
1156,79.01,On
1151,79.12,On
1141,79.05,On
1130,79.01,On
1125,79.05,On
1125,78.86,On
1103,79.08,On
1093,79.01,On
1081,78.97,On
1115,78.79,On
1065,79.01,On
1057,79.08,On
1046,79.01,On
1037,78.97,On
1029,79.05,On
1061,78.75,On
1009,79.01,On
1005,79.01,On
994,78.97,On
989,78.97,On
983,79.01,On
975,78.94,On
969,78.79,On
969,79.16,On
961,79.01,On
1049,78.86,On
965,78.94,On
964,79.05,On
961,79.01,On
965,79.08,On
1061,78.9,On
976,79.01,On
978,79.01,On
1079,78.97,On
989,78.94,On
993,78.97,On
1053,78.79,On
1005,79.01,On
1016,79.08,On
1025,79.01,On
1032,79.05,On
1037,79.01,On
1049,79.01,On
1062,79.01,On
1070,79.05,On
1077,79.05,On
1087,79.05,On
1096,79.16,On
1104,79.08,On
1112,79.01,On
1121,79.08,On
1132,79.08,On
1139,79.08,On
1147,79.01,On
1161,79.16,On
1167,79.08,On
1175,79.05,On
1184,79.05,On
1191,79.05,On
1231,78.9,On
1207,79.05,On
1272,79.05,On
1220,79.08,On
1227,79.08,On
1233,79.08,On
1238,79.08,On
1245,79.08,On
1249,79.16,On
1257,79.16,On
919,79.34,On
981,78.97,On
954,79.08,On
953,79.05,On
951,79.01,On
1045,79.12,On
954,79.08,On
952,79.16,On
951,79.08,On
949,79.08,On
954,79.01,On
1060,79.12,On
952,79.12,On
951,79.08,On
1054,79.12,On
953,78.94,On
949,79.08,On
950,79.12,On
1049,79.12,On
952,79.08,On
973,78.94,On
949,78.97,On
936,79.26,On
1061,79.12,On
949,79.05,On
949,79.08,On
954,79.05,On
954,79.05,On
949,79.08,On
952,79.12,On
953,79.08,On
1065,79.23,On
953,79.05,On
952,79.05,On
954,79.01,On
955,79.05,On
958,78.97,On
955,79.12,On
955,79.08,On
950,79.05,On
948,79.08,On
948,79.08,On
950,79.08,On
953,79.08,On
951,79.05,On
959,79.12,On
1056,78.97,On
982,78.94,On
963,79.08,On
965,79.05,On
973,79.08,On
1070,78.97,On
981,79.05,On
984,79.08,On
990,79.08,On
996,79.05,On
1001,79.05,On
1006,79.08,On
1015,79.08,On
1114,79.01,On
1031,79.16,On
1035,79.08,On
1043,79.08,On
1137,79.01,On
1059,79.08,On
1109,78.9,On
1081,79.16,On
1088,79.12,On
1095,79.12,On
1107,79.12,On
1118,79.08,On
1124,79.08,On
1134,79.08,On
1144,79.12,On
1223,79.05,On
1194,78.9,On
1168,79.12,On
1176,79.16,On
1184,79.26,On
1190,79.19,On
1196,79.16,On
1231,78.94,On
1211,79.12,On
1217,79.16,On
1221,79.12,On
1224,79.26,On
1233,79.23,On
1232,79.16,On
1268,78.97,On
1238,79.16,On
1244,79.23,On
1243,79.26,On
1272,78.97,On
1243,79.16,On
1238,79.16,On
1236,79.08,On
1235,79.12,On
1232,79.23,On
1290,79.12,On
1224,79.26,On
1219,79.19,On
1215,79.16,On
1208,79.16,On
1203,79.12,On
1195,79.19,On
1247,79.05,On
1183,79.12,On
1176,79.12,On
1167,79.12,On
1162,79.12,On
1154,79.16,On
1185,78.94,On
1136,79.19,On
1129,79.12,On
1158,78.9,On
1114,79.12,On
1120,78.97,On
1096,79.05,On
1091,79.19,On
1082,79.12,On
1071,79.08,On
1107,78.94,On
1063,79.12,On
1056,79.12,On
1046,79.01,On
1042,79.12,On
1036,79.12,On
1031,79.05,On
1024,79.05,On
1003,79.3,On
1000,79.3,On
1012,79.12,On
1009,79.16,On
1080,78.94,On
1011,78.97,On
1010,79.12,On
1089,78.94,On
1015,79.08,On
1020,79.12,On
1100,78.97,On
1027,79.08,On
1034,79.12,On
1045,79.12,On
1052,79.12,On
1056,79.12,On
1061,79.23,On
1142,78.94,On
1124,78.79,On
1091,79.12,On
1099,79.12,On
1110,79.16,On
1117,79.19,On
1127,79.12,On
1136,79.08,On
1147,79.12,On
1217,79.05,On
1167,79.19,On
1171,79.23,On
1182,79.16,On
1190,79.16,On
1196,79.08,On
1206,79.16,On
1214,79.19,On
1222,79.16,On
1224,79.12,On
1275,79.05,On
1238,79.16,On
1243,79.19,On
1244,79.23,On
1247,79.26,On
1248,79.26,On
1250,79.23,On
1274,78.97,On
1245,79.16,On
1245,79.12,On
1242,79.16,On
1237,79.19,On
1229,79.16,On
1225,79.23,On
1219,79.12,On
1211,79.08,On
1204,79.12,On
1200,79.12,On
1189,79.19,On
1180,79.12,On
1173,79.23,On
1163,79.12,On
1154,79.12,On
1144,79.12,On
1137,79.12,On
1131,79.19,On
1118,79.19,On
1107,79.12,On
1094,79.12,On
1131,78.9,On
1083,79.12,On
1070,79.12,On
1062,79.12,On
1054,79.12,On
1044,79.08,On
1078,78.9,On
1032,79.12,On
1042,78.86,On
1061,78.9,On
1010,79.23,On
1007,79.08,On
1006,79.08,On
1097,79.01,On
1002,79.08,On
998,79.12,On
1080,78.94,On
1006,79.12,On
1003,79.08,On
1063,78.9,On
1014,78.97,On
1017,79.08,On
1021,79.08,On
1027,79.08,On
1035,79.12,On
1105,78.97,On
1048,79.08,On
1055,79.08,On
1069,79.08,On
1076,79.05,On
1140,78.97,On
1092,79.08,On
1104,79.08,On
1112,79.01,On
1120,79.12,On
1131,79.16,On
1140,79.23,On
1221,79.12,On
1157,79.16,On
1197,78.94,On
1186,78.9,On
1184,79.16,On
1186,79.12,On
1210,79.08,On
1202,79.12,On
1210,79.19,On
1218,79.19,On
1221,79.12,On
1228,79.16,On
1233,79.12,On
1240,79.16,On
1243,79.19,On
1259,79.05,On
1250,79.16,On
1249,79.19,On
1250,79.16,On
1253,79.23,On
1252,79.26,On
1250,79.23,On
1258,79.05,On
1243,79.12,On
1238,79.16,On
1235,79.12,On
1228,79.16,On
1226,79.19,On
1217,79.19,On
1208,79.08,On
1242,79.01,On
1195,79.12,On
1180,79.12,On
1173,79.19,On
1163,79.19,On
1224,79.08,On
1146,79.16,On
1136,79.12,On
1124,79.12,On
1115,79.16,On
1102,79.08,On
1094,79.23,On
1082,79.08,On
1074,79.05,On
1150,79.12,On
1057,79.12,On
1048,79.05,On
1042,79.12,On
1116,78.97,On
1025,79.08,On
1018,79.08,On
1015,79.08,On
1086,78.83,On
1007,79.08,On
1004,79.12,On
1002,79.08,On
1004,79.08,On
999,79.08,On
1005,79.08,On
1008,79.08,On
1011,79.12,On
1015,79.08,On
1022,79.12,On
1025,79.23,On
1032,79.08,On
1037,79.12,On
1051,79.08,On
1099,78.9,On
1064,79.16,On
1112,78.94,On
1080,79.12,On
1093,79.12,On
1103,79.23,On
1157,78.94,On
1122,79.26,On
1131,79.19,On
1206,79.05,On
1149,79.12,On
1153,79.08,On
1164,79.12,On
1174,79.19,On
1185,79.19,On
1222,79.01,On
1230,79.01,On
1207,79.23,On
1236,78.94,On
1216,79.23,On
1221,79.19,On
1231,79.23,On
1234,79.26,On
1237,79.16,On
1242,79.16,On
1248,79.19,On
1251,79.23,On
1298,79.08,On
1266,79.01,On
1254,79.08,On
1254,79.12,On
1254,79.19,On
1313,79.19,On
1250,79.26,On
1247,79.19,On
1242,79.16,On
1237,79.16,On
1232,79.16,On
1224,79.12,On
1220,79.23,On
1215,79.26,On
1208,79.23,On
1196,79.12,On
1192,79.16,On
1184,79.12,On
1179,79.19,On
1165,79.19,On
1158,79.19,On
1152,79.23,On
1136,79.23,On
1169,78.94,On
1126,79.16,On
1117,79.16,On
1107,79.16,On
1156,78.94,On
1086,79.12,On
1080,79.12,On
1058,79.3,On
1063,79.12,On
1072,78.94,On
1088,78.86,On
1043,79.08,On
1034,79.12,On
1024,79.05,On
1024,79.12,On
1018,79.05,On
1054,78.83,On
1009,79.12,On
1006,79.05,On
1005,79.08,On
1003,79.05,On
1001,79.08,On
1083,78.94,On
1008,79.08,On
1009,79.08,On
1011,79.12,On
1018,79.3,On
1021,79.08,On
1028,79.01,On
1110,78.97,On
1043,79.12,On
1050,79.08,On
1059,79.12,On
1066,79.08,On
1073,79.08,On
1081,79.12,On
1090,79.08,On
1101,79.16,On
1112,79.16,On
1122,79.23,On
1129,79.16,On
1182,78.97,On
1160,78.97,On
1154,79.08,On
1160,79.12,On
1168,79.12,On
1181,79.19,On
1187,79.12,On
1227,78.97,On
1200,79.12,On
1209,79.19,On
1216,79.19,On
1220,79.23,On
1227,79.23,On
1232,79.12,On
1290,79.12,On
1238,79.19,On
1238,79.12,On
1244,79.23,On
1242,79.16,On
1241,79.16,On
1240,79.16,On
1243,79.16,On
1241,79.01,On
1238,79.16,On
1238,79.23,On
1233,79.19,On
1226,79.23,On
1221,79.19,On
1214,79.16,On
1209,79.12,On
1260,79.08,On
1196,79.19,On
1187,79.16,On
1178,79.19,On
1171,79.12,On
1160,79.12,On
1152,79.12,On
1145,79.12,On
1136,79.16,On
1163,79.05,On
1116,79.12,On
1110,79.12,On
1102,79.05,On
1091,79.08,On
1098,78.97,On
1074,79.08,On
1109,79.01,On
1075,78.94,On
1051,79.05,On
1044,79.05,On
1040,79.08,On
1031,79.12,On
1099,78.94,On
1020,79.12,On
1015,79.16,On
1008,79.08,On
1006,78.97,On
1020,78.9,On
1003,79.05,On
1064,78.9,On
1006,79.08,On
1010,79.08,On
1011,79.05,On
1029,78.83,On
1018,79.12,On
1027,79.08,On
1032,79.12,On
1038,79.05,On
1086,78.94,On
1052,79.08,On
1060,79.05,On
1068,79.12,On
1095,79.05,On
1088,79.12,On
1096,79.01,On
1105,79.08,On
1115,79.12,On
1124,79.12,On
1135,79.16,On
1144,79.19,On
1152,79.26,On
1160,79.12,On
1168,79.16,On
1175,79.12,On
1184,79.16,On
1194,79.19,On
1200,79.19,On
1203,79.16,On
1242,78.97,On
1218,79.16,On
1227,79.19,On
1228,79.16,On
1232,79.23,On
1238,79.19,On
1242,79.23,On
1244,79.3,On
1244,79.16,On
1277,78.97,On
1246,79.19,On
1246,79.3,On
1245,79.19,On
1244,79.23,On
1237,79.16,On
1238,79.19,On
1232,79.19,On
1230,79.26,On
1226,79.16,On
1217,79.19,On
1210,79.23,On
1206,79.23,On
1226,79.01,On
1186,79.19,On
1180,79.19,On
1172,79.23,On
1163,79.19,On
1151,79.12,On
1146,79.16,On
1209,79.12,On
1202,79.16,On
1114,79.16,On
1107,79.16,On
1100,79.3,On
1090,79.16,On
1078,79.19,On
1069,79.12,On
1062,79.12,On
1095,78.9,On
1047,79.19,On
1041,79.12,On
1033,79.08,On
1026,79.05,On
1022,79.12,On
1021,79.19,On
1106,79.05,On
1014,79.12,On
1050,78.9,On
1004,79.16,On
1007,79.12,On
1007,79.05,On
1011,79.08,On
1012,79.08,On
1094,78.97,On
1062,78.9,On
1024,78.97,On
1032,79.12,On
1039,79.12,On
1132,79.08,On
1050,79.19,On
1134,79.05,On
1112,79.01,On
1068,79.26,On
1083,79.08,On
1092,79.19,On
1103,79.19,On
1112,79.12,On
1118,79.16,On
1128,79.16,On
1200,79.08,On
1182,78.97,On
1150,79.08,On
1159,79.19,On
1198,78.9,On
1177,79.16,On
1182,79.19,On
1188,79.19,On
1196,79.19,On
1202,79.19,On
1207,79.19,On
1209,79.16,On
1215,79.26,On
1217,79.19,On
1218,79.19,On
1219,79.19,On
1218,79.08,On
1245,78.94,On
1212,79.23,On
1222,79.08,On
1209,79.3,On
1203,79.16,On
1196,79.23,On
1190,79.16,On
1253,79.12,On
1179,79.16,On
1203,78.97,On
1160,79.19,On
1155,79.16,On
1144,79.16,On
1177,78.94,On
1126,79.16,On
1116,79.12,On
1172,78.97,On
1096,79.16,On
1086,79.12,On
1075,79.12,On
1065,79.41,On
1054,79.08,On
1046,79.08,On
1120,78.97,On
1028,79.12,On
1058,78.9,On
1006,79.08,On
1002,79.12,On
994,79.12,On
986,79.01,On
979,79.05,On
977,79.05,On
969,79.05,On
1056,79.01,On
958,79.08,On
956,79.05,On
1050,78.94,On
954,79.05,On
953,79.01,On
955,79.05,On
959,79.12,On
958,79.08,On
961,79.08,On
968,79.01,On
975,79.01,On
1058,78.9,On
1027,78.83,On
995,79.08,On
1002,79.05,On
1011,79.05,On
1096,78.94,On
1033,79.05,On
1102,78.94,On
1052,79.08,On
1062,79.08,On
1075,79.12,On
1086,79.08,On
1096,79.01,On
1107,79.19,On
1121,79.23,On
1131,79.16,On
1138,79.08,On
1151,79.19,On
1160,79.08,On
1170,79.08,On
1177,79.12,On
1187,79.12,On
1263,79.12,On
1205,79.26,On
1213,79.16,On
1216,79.23,On
1222,79.19,On
1230,79.08,On
1234,79.19,On
1240,79.23,On
1246,79.19,On
1252,79.19,On
1253,79.16,On
1256,79.16,On
1289,78.97,On
1266,79.23,On
1266,79.23,On
1317,79.08,On
1268,79.12,On
1267,79.23,On
1267,79.16,On
1264,79.23,On
1262,79.23,On
1259,79.26,On
1264,79.05,On
1248,79.19,On
1243,79.26,On
1291,79.08,On
1231,79.12,On
1223,79.16,On
1229,79.08,On
1207,79.12,On
1198,79.23,On
1188,79.19,On
1181,79.12,On
1168,79.12,On
1191,78.97,On
1151,79.23,On
1139,79.16,On
1124,79.08,On
1114,79.16,On
1104,79.12,On
1090,79.12,On
1154,78.9,On
1071,79.12,On
1058,79.16,On
1048,79.08,On
1038,79.08,On
1026,79.12,On
1016,79.05,On
1098,79.01,On
1006,79.16,On
987,79.08,On
984,79.08,On
980,79.08,On
974,79.08,On
1053,78.9,On
964,79.05,On
967,79.05,On
965,79.16,On
963,79.05,On
963,79.05,On
984,78.94,On
971,79.08,On
971,79.08,On
976,79.08,On
982,79.08,On
990,79.16,On
995,79.12,On
1001,79.08,On
1012,79.08,On
1018,79.05,On
1026,79.19,On
1034,79.16,On
1087,78.97,On
1070,78.97,On
1063,79.08,On
1074,79.08,On
1087,79.05,On
1098,79.08,On
1139,78.86,On
1128,79.01,On
1126,79.08,On
1134,79.12,On
1141,79.12,On
1150,79.12,On
1160,79.01,On
1170,79.12,On
1182,79.23,On
1226,78.97,On
1195,79.16,On
1202,79.12,On
1208,79.16,On
1270,79.08,On
1224,79.23,On
1230,79.23,On
1234,79.23,On
1239,79.19,On
1242,79.19,On
1246,79.12,On
1245,79.12,On
1248,79.12,On
1249,79.19,On
1274,79.05,On
1243,79.12,On
1241,79.16,On
1273,79.01,On
1237,79.12,On
1230,79.19,On
1227,79.23,On
1222,79.16,On
1218,79.19,On
1207,79.19,On
1200,79.19,On
1194,79.12,On
1184,79.16,On
1218,78.97,On
1166,79.12,On
1156,79.19,On
1178,78.9,On
1134,79.12,On
1126,79.01,On
1151,78.9,On
1107,79.12,On
1094,79.16,On
1081,79.12,On
1072,79.12,On
1062,79.08,On
1089,78.86,On
1040,79.01,On
1032,79.08,On
1023,79.08,On
1014,79.08,On
1007,79.16,On
1000,79.08,On
992,79.08,On
998,78.94,On
977,79.05,On
1016,78.86,On
986,78.97,On
966,79.05,On
959,79.05,On
960,79.12,On
959,79.05,On
959,79.05,On
962,78.97,On
965,79.05,On
968,79.01,On
968,79.08,On
978,79.12,On
983,79.05,On
1066,78.94,On
995,79.08,On
1002,79.12,On
1010,79.08,On
1016,79.12,On
1031,79.12,On
1038,79.16,On
1048,79.08,On
1056,79.12,On
1065,79.12,On
1076,79.08,On
1087,79.12,On
1095,79.12,On
1104,79.12,On
1164,78.97,On
1124,79.12,On
1132,79.16,On
1143,79.12,On
1218,79.05,On
1164,79.23,On
1168,79.16,On
957,79.34,On
985,78.97,On
962,79.3,On
962,79.34,On
966,79.34,On
986,79.05,On
983,79.05,On
963,79.34,On
966,79.34,On
1040,78.86,On
987,78.97,On
988,78.97,On
993,79.05,On
988,79.08,On
989,78.97,On
1046,78.94,On
1003,78.97,On
1000,78.94,On
989,78.97,On
1000,78.9,On
1005,78.97,On
1001,78.97,On
1001,78.97,On
1048,78.94,On
1003,78.97,On
1048,78.9,On
992,79.05,On
1002,78.97,On
1003,78.94,On
1000,78.94,On
1002,79.01,On
1000,78.97,On
1004,78.97,On
1048,78.94,On
1002,78.97,On
1002,78.97,On
1003,78.9,On
1000,78.94,On
1001,78.9,On
998,78.97,On
1002,78.97,On
1000,78.9,On
1035,78.9,On
1000,79.01,On
1011,78.9,On
1011,78.9,On
1006,78.83,On
991,79.08,On
1000,78.97,On
1038,78.9,On
996,78.86,On
999,78.97,On
993,79.01,On
998,78.97,On
1000,78.97,On
1000,79.01,On
1000,78.97,On
1042,78.9,On
995,79.05,On
995,78.94,On
998,78.9,On
1046,78.9,On
1001,78.94,On
1006,78.94,On
1004,79.01,On
1016,79.01,On
1023,78.97,On
1024,78.94,On
1037,79.01,On
1040,78.97,On
1040,78.94,On
1052,78.94,On
1058,78.94,On
1065,78.97,On
1074,78.97,On
1076,79.01,On
1084,78.97,On
1091,78.97,On
1095,78.86,On
1104,78.97,On
1115,79.08,On
1130,78.94,On
1124,79.01,On
1135,79.08,On
1142,79.01,On
1151,79.05,On
1158,79.01,On
1172,79.05,On
1205,78.94,On
1180,79.08,On
1210,78.94,On
1225,79.01,On
1200,79.12,On
1208,79.05,On
1238,79.05,On
1210,79.01,On
